Well_ID,Longitude,Latitude,GWLm,altitude_m,well_depth_m,bottom_elevation_m,VHG_predicted_raw,VHG_predicted,VHG_observed,VHG_final,has_observed_VHG,period
292159095042101,-95.073000,29.367000,-24.510000,6.105144,263.956800,-257.851656,0.020821,0.020821,,0.020821,False,1980-1985
292159095450501,-95.752000,29.367000,14.820000,22.908768,169.468800,-146.560032,0.104707,0.104707,0.109454,0.109454,True,1980-1985
292203095043201,-95.076000,29.368000,-24.060000,7.223760,256.946400,-249.722640,0.020349,0.020349,,0.020349,False,1980-1985
292204095042901,-95.075000,29.368000,-25.760000,6.089904,266.395200,-260.305296,0.020659,0.020659,,0.020659,False,1980-1985
292204095043601,-95.077000,29.368000,-25.040000,7.519416,254.812800,-247.293384,0.020090,0.020090,,0.020090,False,1980-1985
292204095281301,-95.471000,29.368000,-10.670000,15.264384,281.330400,-266.066016,0.052856,0.052856,,0.052856,False,1980-1985
292205095043701,-95.077000,29.368000,-24.690000,7.363968,259.080000,-251.716032,0.021519,0.021519,,0.021519,False,1980-1985
292207094544001,-94.911000,29.369000,-30.200000,2.026920,196.596000,-194.569080,-0.100015,-0.100015,-0.089564,-0.089564,True,1980-1985
292208095042701,-95.074000,29.369000,-25.400000,5.952744,236.220000,-230.267256,0.014028,0.014028,,0.014028,False,1980-1985
292209094564701,-94.947000,29.369000,-20.430000,4.529328,304.800000,-300.270672,-0.124395,-0.124395,-0.144946,-0.144946,True,1980-1985
292209095042801,-95.075000,29.369000,-25.690000,5.821680,260.604000,-254.782320,0.016077,0.016077,,0.016077,False,1980-1985
292209095265501,-95.449000,29.369000,-14.430000,15.685008,172.212000,-156.526992,0.041926,0.041926,,0.041926,False,1980-1985
292209095265502,-95.449000,29.369000,-14.430000,15.685008,172.212000,-156.526992,0.041926,0.041926,,0.041926,False,1980-1985
292210095044501,-95.079000,29.370000,-19.090000,7.504176,256.032000,-248.527824,0.028680,0.028680,,0.028680,False,1980-1985
292211094543301,-94.909000,29.370000,-18.190000,2.295144,317.601600,-315.306456,-0.072136,-0.072136,-0.093633,-0.093633,True,1980-1985
292211095044501,-95.079000,29.370000,-24.860000,7.339584,249.021600,-241.682016,0.017568,0.017568,,0.017568,False,1980-1985
292213094541401,-94.904000,29.371000,-21.420000,1.978152,309.372000,-307.393848,-0.065375,-0.065375,-0.054248,-0.054248,True,1980-1985
292222094564801,-94.947000,29.373000,-20.570000,4.523232,312.420000,-307.896768,-0.124252,-0.124252,-0.124046,-0.124046,True,1980-1985
292223094544401,-94.912000,29.373000,-20.130000,2.590800,309.981600,-307.390800,-0.071055,-0.071055,-0.071320,-0.071320,True,1980-1985
292226094562801,-94.941000,29.374000,-21.380000,4.447032,312.115200,-307.668168,-0.117714,-0.117714,,-0.117714,False,1980-1985
292229094565301,-94.948000,29.375000,-38.060000,4.666488,217.322400,-212.655912,-0.174698,-0.150000,-0.186368,-0.186368,True,1980-1985
292229094565801,-94.950000,29.375000,-20.330000,4.629912,312.420000,-307.790088,-0.131680,-0.131680,-0.143160,-0.143160,True,1980-1985
292232094553401,-94.926000,29.376000,-21.810000,3.770376,291.693600,-287.923224,-0.069799,-0.069799,-0.067148,-0.067148,True,1980-1985
292233094541501,-94.904000,29.376000,-25.520000,3.185160,235.000800,-231.815640,-0.066981,-0.066981,-0.071320,-0.071320,True,1980-1985
292235094562701,-94.941000,29.377000,-20.910000,4.053840,304.800000,-300.746160,-0.122421,-0.122421,,-0.122421,False,1980-1985
292239094570301,-94.951000,29.378000,-20.490000,4.471416,306.324000,-301.852584,-0.132364,-0.132364,-0.151765,-0.151765,True,1980-1985
292248094532301,-94.890000,29.380000,-27.630000,3.401568,190.500000,-187.098432,-0.060292,-0.060292,-0.051623,-0.051623,True,1980-1985
292303094553201,-94.926000,29.384000,-25.690000,4.096512,221.894400,-217.797888,-0.060354,-0.060354,-0.056478,-0.056478,True,1980-1985
292305094554801,-94.930000,29.385000,-26.940000,4.108704,217.932000,-213.823296,-0.074291,-0.074291,-0.069231,-0.069231,True,1980-1985
292314094563001,-94.942000,29.387000,-26.820000,3.044952,213.969600,-210.924648,-0.077009,-0.077009,-0.065432,-0.065432,True,1980-1985
292324094573801,-94.961000,29.390000,-32.660000,2.974848,224.637600,-221.662752,-0.125299,-0.125299,-0.147462,-0.147462,True,1980-1985
292327094575901,-94.967000,29.391000,-31.750000,3.392424,196.291200,-192.898776,-0.083618,-0.083618,,-0.083618,False,1980-1985
292330094542701,-94.908000,29.392000,-39.040000,2.947416,232.867200,-229.919784,-0.080553,-0.080553,,-0.080553,False,1980-1985
292333094545001,-94.914000,29.393000,-27.100000,2.999232,232.562400,-229.563168,-0.042526,-0.042526,,-0.042526,False,1980-1985
292336094550901,-94.919000,29.394000,-36.360000,1.609344,234.086400,-232.477056,-0.064984,-0.064984,,-0.064984,False,1980-1985
292336095063301,-95.109000,29.394000,-29.520000,8.613648,245.364000,-236.750352,0.024739,0.024739,,0.024739,False,1980-1985
292337094542801,-94.908000,29.394000,-27.520000,3.005328,235.305600,-232.300272,-0.049599,-0.049599,,-0.049599,False,1980-1985
292338095063601,-95.110000,29.394000,-30.880000,8.479536,265.176000,-256.696464,0.026803,0.026803,,0.026803,False,1980-1985
292350095002201,-95.006000,29.398000,-24.250000,6.096000,266.395200,-260.299200,-0.038300,-0.038300,,-0.038300,False,1980-1985
292358095062001,-95.106000,29.400000,-30.880000,8.034528,236.524800,-228.490272,0.022747,0.022747,,0.022747,False,1980-1985
292359094544601,-94.913000,29.400000,-39.670000,1.524000,235.305600,-233.781600,-0.068935,-0.068935,,-0.068935,False,1980-1985
292359095501601,-95.838000,29.400000,4.550000,28.114752,132.588000,-104.473248,0.036376,0.036376,,0.036376,False,1980-1985
292403095052601,-95.091000,29.401000,-30.950000,7.888224,235.000800,-227.112576,0.017504,0.017504,,0.017504,False,1980-1985
292405095052101,-95.089000,29.402000,-31.810000,7.680960,234.696000,-227.015040,0.018109,0.018109,,0.018109,False,1980-1985
292431094555601,-94.933000,29.409000,-21.180000,2.060448,272.491200,-270.430752,-0.084982,-0.084982,,-0.084982,False,1980-1985
292439094553101,-94.926000,29.411000,-29.200000,1.837944,239.268000,-237.430056,-0.022110,-0.022110,,-0.022110,False,1980-1985
292440095053801,-95.094000,29.411000,-31.150000,7.153656,232.867200,-225.713544,0.016388,0.016388,0.019635,0.019635,True,1980-1985
292443095045201,-95.081000,29.412000,-31.120000,7.601712,238.048800,-230.447088,0.024279,0.024279,0.020550,0.020550,True,1980-1985
292456095560101,-95.934000,29.416000,14.280000,28.980384,171.907200,-142.926816,-0.000174,-0.000174,,-0.000174,False,1980-1985
292458094534201,-94.895000,29.416000,-9.470000,1.615440,64.008000,-62.392560,0.045432,0.045432,,0.045432,False,1980-1985
292458094534203,-94.895000,29.416000,-17.090000,1.615440,121.920000,-120.304560,0.021224,0.021224,0.031048,0.031048,True,1980-1985
292458094534204,-94.895000,29.416000,-24.150000,1.615440,163.068000,-161.452560,-0.005951,-0.005951,-0.017248,-0.017248,True,1980-1985
292458094534205,-94.895000,29.416000,-21.390000,1.615440,323.088000,-321.472560,0.001714,0.001714,0.013961,0.013961,True,1980-1985
292458094534206,-94.895000,29.416000,-20.870000,1.789176,243.840000,-242.050824,0.011100,0.011100,0.018798,0.018798,True,1980-1985
292459095451901,-95.756000,29.417000,7.530000,22.427184,193.852800,-171.425616,0.082904,0.082904,,0.082904,False,1980-1985
292500095451701,-95.755000,29.417000,-0.700000,22.418040,201.168000,-178.749960,0.063682,0.063682,,0.063682,False,1980-1985
292516094560701,-94.936000,29.421000,-36.670000,1.524000,199.948800,-198.424800,-0.049412,-0.049412,,-0.049412,False,1980-1985
292527095561701,-95.938000,29.424000,13.850000,29.016960,122.834400,-93.817440,-0.004413,-0.004413,-0.008587,-0.008587,True,1980-1985
292530095560701,-95.936000,29.425000,14.300000,28.949904,73.152000,-44.202096,0.007098,0.007098,0.009490,0.009490,True,1980-1985
292533095052101,-95.089000,29.426000,-33.880000,4.663440,369.417600,-364.754160,0.000528,0.000528,0.011500,0.011500,True,1980-1985
292533095052701,-95.091000,29.426000,-32.920000,5.721096,234.696000,-228.974904,0.010497,0.010497,0.007070,0.007070,True,1980-1985
292534095044501,-95.079000,29.426000,-32.450000,6.483096,246.888000,-240.404904,0.017808,0.017808,0.011500,0.011500,True,1980-1985
292542095082301,-95.140000,29.429000,-36.340000,6.263640,206.349600,-200.085960,0.013564,0.013564,,0.013564,False,1980-1985
292548094565601,-94.949000,29.430000,-36.340000,1.517904,210.921600,-209.403696,-0.057287,-0.057287,,-0.057287,False,1980-1985
292603095571401,-95.954000,29.434000,14.240000,28.995624,180.136800,-151.141176,-0.002903,-0.002903,0.007884,0.007884,True,1980-1985
292605095571301,-95.954000,29.435000,15.390000,28.931616,179.832000,-150.900384,-0.012825,-0.012825,-0.018283,-0.018283,True,1980-1985
292611095012901,-95.025000,29.437000,-32.300000,5.440680,213.360000,-207.919320,-0.022006,-0.022006,-0.034136,-0.034136,True,1980-1985
292611095563901,-95.944000,29.437000,13.200000,29.775912,189.890400,-160.114488,0.009942,0.009942,0.009804,0.009804,True,1980-1985
292617095065501,-95.116000,29.438000,-36.810000,5.769864,224.332800,-218.562936,0.013041,0.013041,,0.013041,False,1980-1985
292617095561201,-95.937000,29.438000,14.760000,29.419296,114.604800,-85.185504,-0.002454,-0.002454,0.007884,0.007884,True,1980-1985
292619095060601,-95.102000,29.439000,-36.470000,5.111496,228.600000,-223.488504,0.004079,0.004079,-0.018334,-0.018334,True,1980-1985
292647095014901,-95.031000,29.447000,-34.570000,4.882896,146.304000,-141.421104,-0.027348,-0.027348,-0.034136,-0.034136,True,1980-1985
292757095150601,-95.252000,29.466000,-40.810000,11.689080,177.088800,-165.399720,0.033158,0.033158,,0.033158,False,1980-1985
292841094584901,-94.984000,29.481000,-52.330000,3.264408,201.168000,-197.903592,-0.041236,-0.041236,,-0.041236,False,1980-1985
292848094590001,-94.981000,29.478000,-55.360000,3.176016,198.424800,-195.248784,-0.046743,-0.046743,,-0.046743,False,1980-1985
292853095381301,-95.637000,29.482000,-16.260000,21.732240,244.754400,-223.022160,0.063131,0.063131,,0.063131,False,1980-1985
292855095380901,-95.636000,29.482000,-17.760000,21.860256,261.823200,-239.962944,0.060769,0.060769,,0.060769,False,1980-1985
292859095380501,-95.635000,29.483000,-13.920000,20.698968,259.994400,-239.295432,0.058806,0.058806,,0.058806,False,1980-1985
292900094585501,-94.983000,29.483000,-53.430000,3.858768,202.387200,-198.528432,-0.041962,-0.041962,,-0.041962,False,1980-1985
292903095375501,-95.632000,29.484000,-16.670000,22.201632,213.969600,-191.767968,0.051348,0.051348,,0.051348,False,1980-1985
292913094584301,-94.979000,29.487000,-53.170000,3.502152,202.996800,-199.494648,-0.042821,-0.042821,,-0.042821,False,1980-1985
292927095195801,-95.333000,29.491000,-19.470000,17.062704,146.304000,-129.241296,0.079840,0.079840,,0.079840,False,1980-1985
292933094544002,-94.911000,29.493000,-9.990000,3.054096,60.960000,-57.905904,0.022309,0.022309,,0.022309,False,1980-1985
292935094583301,-94.978000,29.492000,-50.430000,3.496056,204.216000,-200.719944,-0.042199,-0.042199,,-0.042199,False,1980-1985
292938095595801,-96.000000,29.494000,21.030000,32.869632,175.869600,-142.999968,0.091891,0.091891,,0.091891,False,1980-1985
293000095171201,-95.256000,29.550000,-48.450000,13.624560,188.976000,-175.351440,0.029586,0.029586,,0.029586,False,1980-1985
293000095171701,-95.288000,29.500000,-46.030000,12.652248,189.585600,-176.933352,0.028690,0.028690,,0.028690,False,1980-1985
293001095274601,-95.463000,29.501000,-12.020000,19.266408,159.715200,-140.448792,0.099733,0.099733,,0.099733,False,1980-1985
293004095054601,-95.096000,29.501000,-46.750000,6.038088,231.648000,-225.609912,0.003215,0.003215,-0.030021,-0.030021,True,1980-1985
293005095151801,-95.255000,29.515000,-46.760000,12.417552,180.136800,-167.719248,0.030415,0.030415,,0.030415,False,1980-1985
293008095330601,-95.552000,29.503000,-7.360000,17.330928,128.016000,-110.685072,0.131421,0.131421,,0.131421,False,1980-1985
293023095273101,-95.459000,29.507000,-11.290000,19.458432,139.903200,-120.444768,0.099487,0.099487,,0.099487,False,1980-1985
293026095170101,-95.284000,29.508000,-36.220000,13.155168,178.308000,-165.152832,0.053187,0.053187,,0.053187,False,1980-1985
293032095064301,-95.112000,29.509000,-46.860000,2.971800,182.880000,-179.908200,-0.001613,-0.001613,,-0.001613,False,1980-1985
293039095053201,-95.093000,29.511000,-48.540000,4.703064,170.688000,-165.984936,-0.013384,-0.013384,-0.030021,-0.030021,True,1980-1985
293040095481801,-95.805000,29.511000,-8.710000,28.014168,285.597600,-257.583432,0.096987,0.096987,,0.096987,False,1980-1985
293132095283301,-95.476000,29.526000,-48.520000,22.094952,402.336000,-380.241048,0.119642,0.119642,,0.119642,False,1980-1985
293136095121001,-95.203000,29.527000,-52.130000,8.805672,170.688000,-161.882328,0.026809,0.026809,,0.026809,False,1980-1985
293146095115901,-95.200000,29.530000,-38.560000,9.061704,166.116000,-157.054296,0.058203,0.058203,,0.058203,False,1980-1985
293148095060801,-95.103000,29.530000,-60.800000,3.459480,193.852800,-190.393320,-0.027933,-0.027933,,-0.027933,False,1980-1985
293156094515501,-94.866000,29.532000,-31.930000,0.000000,208.178400,-208.178400,0.006420,0.006420,,0.006420,False,1980-1985
293202095070301,-95.118000,29.533000,-50.070000,6.294120,196.596000,-190.301880,0.017168,0.017168,,0.017168,False,1980-1985
293207095061501,-95.104000,29.535000,-48.350000,5.599176,202.387200,-196.788024,0.007148,0.007148,,0.007148,False,1980-1985
293214095262501,-95.441000,29.538000,-14.700000,21.052536,122.529600,-101.477064,0.095415,0.095415,,0.095415,False,1980-1985
293222095020301,-95.034000,29.540000,-68.860000,2.090928,179.832000,-177.741072,-0.038614,-0.038614,,-0.038614,False,1980-1985
293223095010701,-95.019000,29.540000,-60.820000,3.569208,171.602400,-168.033192,-0.070661,-0.070661,,-0.070661,False,1980-1985
293230095024701,-95.047000,29.542000,-52.720000,2.718816,214.884000,-212.165184,-0.022807,-0.022807,,-0.022807,False,1980-1985
293237095454001,-95.761000,29.544000,-4.410000,28.279344,168.859200,-140.579856,0.028535,0.028535,,0.028535,False,1980-1985
293243094521101,-94.870000,29.546000,-29.860000,0.000000,182.880000,-182.880000,0.013867,0.013867,,0.013867,False,1980-1985
293243095165201,-95.281000,29.546000,-52.480000,14.542008,252.984000,-238.441992,0.050627,0.050627,,0.050627,False,1980-1985
293245095414801,-95.697000,29.546000,-21.340000,24.740616,256.032000,-231.291384,0.064819,0.064819,,0.064819,False,1980-1985
293247095054601,-95.096000,29.546000,-52.330000,4.943856,207.264000,-202.320144,0.004111,0.004111,,0.004111,False,1980-1985
293247095054602,-95.096000,29.547000,-50.910000,4.745736,207.264000,-202.518264,0.005116,0.005116,,0.005116,False,1980-1985
293304095344901,-95.581000,29.551000,-30.560000,20.153376,136.550400,-116.397024,0.096398,0.096398,0.114726,0.114726,True,1980-1985
293306095050801,-95.084000,29.552000,-54.680000,3.694176,207.264000,-203.569824,0.001485,0.001485,,0.001485,False,1980-1985
293306095054101,-95.096000,29.552000,-44.200000,5.989320,234.696000,-228.706680,0.036414,0.036414,,0.036414,False,1980-1985
293311095532201,-95.890000,29.553000,8.770000,33.006792,118.872000,-85.865208,0.039144,0.039144,,0.039144,False,1980-1985
293312095071501,-95.121000,29.554000,-48.370000,6.144768,201.168000,-195.023232,0.010166,0.010166,0.020766,0.020766,True,1980-1985
293312095334601,-95.561000,29.553000,-51.990000,21.421344,324.612000,-303.190656,0.081367,0.081367,0.114726,0.114726,True,1980-1985
293315095063401,-95.110000,29.554000,-47.970000,5.422392,200.253600,-194.831208,0.007124,0.007124,0.023542,0.023542,True,1980-1985
293326095325001,-95.547000,29.558000,-47.310000,20.543520,373.380000,-352.836480,0.041784,0.041784,,0.041784,False,1980-1985
293328095301401,-95.504000,29.558000,-52.580000,22.372320,304.800000,-282.427680,0.073539,0.073539,,0.073539,False,1980-1985
293344095082301,-95.140000,29.563000,-49.100000,9.866376,193.548000,-183.681624,0.016533,0.016533,,0.016533,False,1980-1985
293348095070601,-95.119000,29.564000,-51.300000,5.769864,375.513600,-369.743736,0.014150,0.014150,0.016770,0.016770,True,1980-1985
293348095070602,-95.119000,29.564000,-39.520000,5.769864,119.481600,-113.711736,0.058507,0.058507,,0.058507,False,1980-1985
293348095070603,-95.119000,29.564000,-50.100000,5.769864,291.693600,-285.923736,0.025035,0.025035,0.016674,0.016674,True,1980-1985
293349095070901,-95.119000,29.564000,-55.780000,5.998464,530.352000,-524.353536,0.013845,0.013845,0.023101,0.023101,True,1980-1985
293352095011601,-95.021000,29.565000,-43.970000,2.523744,420.928800,-418.405056,-0.027645,-0.027645,-0.026370,-0.026370,True,1980-1985
293352095011602,-95.021000,29.565000,-44.630000,2.453640,420.928800,-418.475160,-0.025516,-0.025516,-0.022722,-0.022722,True,1980-1985
293352095011603,-95.021000,29.565000,-43.170000,2.453640,398.678400,-396.224760,-0.030250,-0.030250,-0.035029,-0.035029,True,1980-1985
293352095011605,-95.021000,29.565000,-24.150000,2.453640,91.440000,-88.986360,0.017855,0.017855,,0.017855,False,1980-1985
293352095011606,-95.021000,29.565000,-47.180000,2.453640,280.416000,-277.962360,-0.027856,-0.027856,-0.028382,-0.028382,True,1980-1985
293353095011501,-95.021000,29.565000,-51.610000,2.752344,165.506400,-162.754056,-0.057565,-0.057565,-0.033017,-0.033017,True,1980-1985
293357095070801,-95.119000,29.566000,-53.090000,6.025896,192.024000,-185.998104,0.005378,0.005378,-0.000896,-0.000896,True,1980-1985
293400095072601,-95.124000,29.567000,-53.300000,7.254240,193.548000,-186.293760,0.001999,0.001999,-0.001783,-0.001783,True,1980-1985
293402095054401,-95.096000,29.567000,-50.050000,5.446776,182.880000,-177.433224,0.008572,0.008572,,0.008572,False,1980-1985
293408095055901,-95.100000,29.569000,-50.840000,5.955792,191.109600,-185.153808,0.013710,0.013710,0.014564,0.014564,True,1980-1985
293416095170701,-95.286000,29.572000,-45.800000,14.042136,396.240000,-382.197864,0.032282,0.032282,,0.032282,False,1980-1985
293424095031001,-95.053000,29.574000,-50.480000,3.547872,190.195200,-186.647328,-0.006515,-0.006515,,-0.006515,False,1980-1985
293424095330702,-95.552000,29.573000,-50.940000,20.619720,402.336000,-381.716280,0.053654,0.053654,,0.053654,False,1980-1985
293442095515801,-95.866000,29.579000,12.060000,33.195768,106.680000,-73.484232,0.047268,0.047268,,0.047268,False,1980-1985
293442095515802,-95.866000,29.579000,12.060000,33.195768,106.680000,-73.484232,0.047268,0.047268,,0.047268,False,1980-1985
293443095014601,-95.030000,29.579000,-53.190000,4.532376,202.692000,-198.159624,-0.046188,-0.046188,-0.046226,-0.046226,True,1980-1985
293446095033901,-95.061000,29.580000,-51.050000,4.617720,201.168000,-196.550280,0.015328,0.015328,,0.015328,False,1980-1985
293448095223201,-95.376000,29.580000,-54.200000,16.206216,174.345600,-158.139384,0.046240,0.046240,,0.046240,False,1980-1985
293448095223202,-95.376000,29.580000,-35.600000,16.206216,176.174400,-159.968184,0.092070,0.092070,,0.092070,False,1980-1985
293455095255603,-95.433000,29.582000,-29.180000,18.553176,115.519200,-96.966024,0.114962,0.114962,,0.114962,False,1980-1985
293455095375701,-95.633000,29.582000,-23.240000,21.345144,141.122400,-119.777256,0.091974,0.091974,0.087620,0.087620,True,1980-1985
293508095344101,-95.578000,29.586000,-51.500000,20.385024,367.284000,-346.898976,0.068132,0.068132,,0.068132,False,1980-1985
293516095021601,-95.038000,29.588000,-51.240000,2.962656,204.216000,-201.253344,-0.029474,-0.029474,,-0.029474,False,1980-1985
293525095364701,-95.613000,29.591000,-42.800000,19.790664,336.804000,-317.013336,0.061178,0.061178,0.064066,0.064066,True,1980-1985
293528095515701,-95.869000,29.592000,14.960000,35.439096,128.625600,-93.186504,0.044276,0.044276,,0.044276,False,1980-1985
293542095333501,-95.560000,29.595000,-55.270000,23.682960,332.841600,-309.158640,0.081004,0.081004,0.077373,0.077373,True,1980-1985
293543095274901,-95.464000,29.596000,-70.520000,19.281648,371.856000,-352.574352,0.093808,0.093808,,0.093808,False,1980-1985
293543095380501,-95.635000,29.596000,-39.430000,21.582888,326.136000,-304.553112,0.062674,0.062674,0.068422,0.068422,True,1980-1985
293545095101101,-95.170000,29.596000,-52.160000,7.997952,177.698400,-169.700448,0.046498,0.046498,,0.046498,False,1980-1985
293545095413301,-95.690000,29.596000,-29.160000,22.841712,322.478400,-299.636688,0.063959,0.063959,,0.063959,False,1980-1985
293546095101501,-95.171000,29.596000,-54.960000,8.653272,170.078400,-161.425128,0.063005,0.063005,,0.063005,False,1980-1985
293547095211701,-95.355000,29.597000,-63.230000,15.550896,310.896000,-295.345104,0.083268,0.083268,,0.083268,False,1980-1985
293553095544801,-95.914000,29.598000,18.610000,34.320480,132.588000,-98.267520,0.045803,0.045803,,0.045803,False,1980-1985
293556095305501,-95.516000,29.599000,-57.990000,22.229064,352.044000,-329.814936,0.075591,0.075591,,0.075591,False,1980-1985
293558095365901,-95.617000,29.600000,-30.900000,21.436584,152.704800,-131.268216,0.078226,0.078226,0.056646,0.056646,True,1980-1985
